ismainentityoldpayeebankind,ki_activitywithsimilaramounts_offlineretail_externalinternationaltransfer_v2,ki_firsttransactionbymainentity_offlineretail_externalinternationaltransfer_v1,ki_unusualnoemailnotification_offlineretail_externalinternationaltransfer_v1,ki_suspiciousamountunttlamt_offlineretail_externalinternationaltransfer_v2,ki_lowtotalamount_offlineretail_externalinternationaltransfer_v1,accountstatus,ki_suspiciousamountunttlamt_offlineretail_externalinternationaltransfer_v1,finding,payeeroutingtype,requestedamountnormalizedcurrency,ki_recentnamechange_offlineretail_externalinternationaltransfer_v1,ki_recentaddresschange_offlineretail_externalinternationaltransfer_v1,ki_recentemailchange_offlineretail_externalinternationaltransfer_v1,trxaccounttype,phasebmodeltrxscore,cs44,requestedamountasentered,actimizedayssinceaccounthaddebitandcreditonsameday,ki_activitywithsimilaramounts_offlineretail_externalinternationaltransfer_v1,model_offlineretail_externalinternationaltransfer_score,partycountrycd,ispayeehf
0,,1103,140,,15000,4,,0,SWT,15000,2389,92,1394,FX,35,FWT,15000,28,,35,US,1
0,,343,119,,6000,15,,0,SWT,6000,4228,6787,708,DDA,120,FWT,6000,343,,120,CA,1
0,,0,81,,16179.68,99,,0,ABA,16179.68,6380,783,1097,DDA,40,FWT,16179.68,34,,40,US,1
0,,0,10,,14264.84,1,,0,SWT,14264.84,421,408,380,DDA,85,SWF,12597,,,85,US,1
0,,0,62,,63822,4,,0,ABA,63822,5621,1728,1749,DDA,25,FWT,63822,9,,25,us,1
0,,1219,266,,5000,15,,0,SWT,5000,,9253,2577,DDA,25,FWT,5000,292,,25,US,1
0,,0,351,,5831.49,3,,0,SWT,5831.49,829,666,797,DDA,40,FWT,5831.49,24,,40,US,1
0,,0,262,,50000,1,,0,ABA,50000,5761,3118,3196,FX,55,FWT,50000,5,,55,VE,1
0,,0,32,,121737.97,1,,0,SWT,121737.97,1475,4,1410,DDA,145,FWT,121737.97,,,45,Gr,1
0,,0,83,,298741.1,99,,0,ABA,298741.1,559,472,558,FX,40,FWT,298741.1,168,,40,US,1
0,,749,178,,9000,4,,0,SWT,9000,,1677,878,FX,65,FWT,9000,2,,65,IL,1
0,,0,75,,1089,15,,0,BIC,1089,2270,428,703,DDA,43,FWT,1089,63,,43,PH,1
0,,0,33,,25000,99,,0,ABA,25000,3084,2214,1478,DDA,40,FWT,25000,,,40,US,1
0,,0,193,,170000,1,,0,SWT,170000,4797,6824,2366,DDA,25,FWT,170000,0,,25,US,1
0,,7,127,,330000,4,,0,ABA,330000,6262,5767,6021,FX,55,FWT,330000,4,,55,us,1
1,,80,316,,9124.75,99,,0,ABA,9124.75,2358,880,,FX,-25,FWT,9124.75,1,,-25,US,1
1,,39,,,110368.26,4,,0,ABA,110368.26,6058,2008,441,DDA,-35,FWT,110368.26,0,,-35,CA,1
0,,837,188,,145963.06,1,,0,SWT,145963.06,,6414,4326,DDA,0,FWT,145963.06,31,,0,US,1
0,,0,30,,1900,99,,0,ABA,1900,,4334,1689,DDA,50,FWT,1900,755,,50,us,1
0,24572.14,0,,,44497.14,1,,0,ABA,10000,2340,2325,,FX,10,FWT,10000,,9925,10,US,1
0,,0,488,,108751.1,4,,0,ABA,108751.1,6277,7362,7169,DDA,20,FWT,108751.1,8,,20,US,1
0,,0,,,15000,4,,0,SWT,15000,4097,4096,4028,FX,40,FWT,15000,,,40,,1
0,,6,,,1632.4,99,,0,SWT,1632.4,2571,2556,,DDA,-10,FWT,1632.4,,,-10,US,1
0,,801,36,,20000,4,,0,SWT,20000,969,698,969,DDA,35,FWT,20000,,,35,IL,1
0,,847,151,,450000,3,,0,ABA,450000,,8847,7900,,30,FWT,450000,2,,30,US,1
0,,0,596,,10700.48,4,,0,ABA,10700.48,1868,6380,114,FX,20,FWT,10700.48,0,,20,US,1
0,,0,,,11200,3,,0,ABA,11200,233,179,232,FX,70,FWT,11200,,,60,US,1
1,,347,52,,10483.7,4,,0,SWT,10483.7,2200,2189,120,DDA,25,SWF,8985,20,,25,US,1
0,,1029,41,165861.55,5000,4,5000,0,BIC,5000,2256,2241,2255,DDA,15,FWT,5000,102,,15,US,1
0,349174.55,0,342,,599174.55,99,,0,ABA,250000,5077,3665,2212,FX,20,FWT,250000,12,250000,20,us,1
0,,0,50,,100000,1,,0,ABA,100000,2547,3169,1263,DDA,65,FWT,100000,9,,55,US,1
0,,0,97,,550,1,,0,ABA,550,1575,20,1570,DDA,35,FWT,550,153,,35,US,1
0,,0,,,244696.67,15,,0,ABA,244696.67,1212,1187,47,DDA,60,FWT,244696.67,24,,60,us,1
0,,0,257,,348794.29,99,,0,ABA,348794.29,,2895,5706,DDA,55,FWT,348794.29,63,,55,US,1
0,,304,99,,20809.89,99,,0,ABA,20809.89,2690,1097,185,DDA,5,FWT,20809.89,,,5,US,1
0,,0,593,,2000,99,,0,ABA,2000,3024,3685,3024,DDA,5,FWT,2000,23,,5,ca,1
0,,1173,827,,417.79,1,,0,SWT,417.79,2418,212,2385,DDA,30,SWF,363.55,4,,20,US,1
0,,0,32,,7223.07,1,,0,ABA,7223.07,2382,2367,1677,DDA,30,FWT,7223.07,79,,30,US,1
0,,0,35,,5000,1,,0,ABA,5000,2454,1810,1647,,30,FWT,5000,83,,30,US,1
1,,782,449,,138604,99,,0,ABA,138604,5639,3377,3544,DDA,-25,FWT,138604,0,,-25,US,1
0,,0,532,,420,15,,0,BIC,420,2267,1713,,,35,FWT,420,10,,35,US,1
1,,338,122,,46020,1,,0,SWT,46020,4286,3020,3270,,-15,FWT,46020,103,,-25,US,1
0,,1066,155,,1300,3,,0,SWT,1300,,3504,2808,DDA,35,FWT,1300,0,,35,US,1
0,,778,462,,902138.02,15,,0,ABA,902138.02,1064,6690,443,DDA,0,FWT,902138.02,4,,0,CA,1
0,,0,16,,70000,4,,0,SWT,70000,1116,1065,1116,DDA,68,FWT,70000,402,,68,IL,1
1,,1335,185,,293030.96,3,,0,ABA,293030.96,,1933,5662,FX,25,FWT,293030.96,77,,25,US,1
0,,0,,,2000,15,,0,ABA,2000,420,9,48,FX,30,FWT,2000,,,30,US,1
0,,7,447,,66285.02,3,,0,ABA,66285.02,878,256,3146,DDA,50,FWT,66285.02,7,,50,US,1
0,,542,1160,,26355,3,,0,ABA,26355,,587,876,DDA,30,FWT,26355,49,,30,us,1
0,67000,0,93,,104000,99,,0,ABA,67000,3685,3624,3684,DDA,62,FWT,67000,112,37000,62,IL,1
0,,972,1637,2831248.64,25199,3,25199,0,SWT,25199,2659,369,232,DDA,15,FWT,25199,5,,5,CA,1
1,,124,,,14000,3,,0,ABA,14000,4291,368,779,DDA,-35,FWT,14000,,,-35,US,1
0,,635,879,,760,4,,0,BIC,760,6381,216,2637,DDA,10,FWT,760,8,,10,us,1
0,,0,41,,1000,1,,0,ABA,1000,2476,1187,,DDA,50,FWT,1000,72,,50,US,1
0,,875,143,,546885.21,99,,0,SWT,546885.21,,2011,840,FX,5,FWT,546885.21,5,,5,CA,1
0,,0,655,,123487.94,1,,0,ABA,123487.94,4121,194,4118,DDA,20,FWT,123487.94,1,,20,US,1
0,,0,222,,40000,15,,0,ABA,40000,4141,4131,3564,FX,55,FWT,40000,43,,55,US,1
0,,239,837,,1850.11,15,,0,SWT,1710,4816,1697,2890,DDA,30,SWF,1500,0,,30,Gr,1
0,,0,,,662.63,99,,0,ABA,662.63,146,516,146,DDA,20,FWT,662.63,,,20,US,1
0,,888,284,,7490,99,,0,ABA,7490,2542,6568,2542,FX,20,FWT,7490,58,,20,,1
1,,83,37,,25000,99,,0,ABA,25000,2279,73,1358,DDA,-25,FWT,25000,776,,-25,US,1
0,,263,149,,125000,4,,0,BIC,125000,2464,415,1501,FX,65,FWT,125000,187,,65,US,1
0,,302,39,,5000,4,,0,SWT,5000,,740,740,DDA,10,FWT,5000,699,,10,US,1
0,,380,166,,386.13,99,,0,SWT,386.13,726,1312,726,DDA,25,SWF,337,7,,25,US,1
0,,0,300,,10031.36,99,,0,ABA,10031.36,,1650,222,DDA,25,FWT,10031.36,1,,25,IL,1
0,,0,,,20000,99,,0,ABA,20000,5258,3154,3318,DDA,60,FWT,20000,0,,60,US,1
0,,0,214,,55899.79,99,,0,ABA,55899.79,,2719,1756,DDA,25,FWT,55899.79,121,,25,US,1
1,,1252,35,,300000,4,,0,ABA,300000,,5639,3653,FX,-25,FWT,300000,1,,-25,US,1
0,,875,191,,1985.86,99,,0,SWT,1985.86,,2788,1328,FX,95,SWF,1515,9,,95,US,1
0,,7,261,,20000,1,,0,SWT,20000,,215,2673,DDA,110,FWT,20000,35,,100,US,1
0,,0,,,5458,15,,0,SWT,5458,1988,1988,1988,DDA,0,FWT,5458,,,0,US,1
1,,1089,125,272128.17,1830,1,1830,0,BIC,1830,,5104,7724,DDA,0,FWT,1830,9,,0,US,1
0,,1134,90,,8400.05,99,,0,SWT,8400.05,2334,2319,921,DDA,35,FWT,8400.05,14,,35,US,1
0,,579,66,,7450,99,,0,SWT,7450,5296,5749,1090,FX,25,FWT,7450,90,,25,US,1
1,,1745,398,,62121.82,99,,0,ABA,62121.82,3482,1621,3470,DDA,-5,FWT,62121.82,6,,-5,US,1
0,,595,565,,5769.23,1,,0,SWT,5769.23,,8724,4724,,20,FWT,5769.23,60,,20,US,1
0,,8,47,,350,99,,0,SWT,350,1257,870,1256,DDA,30,FWT,350,5,,30,IL,1
1,,29,150,,20000,1,,0,ABA,20000,3747,3734,2938,DDA,-25,FWT,20000,122,,-25,US,1
0,,6,26,,5000,99,,0,SWT,5000,,1604,1980,FX,60,FWT,5000,,,60,VE,1
0,,251,54,,7330.37,99,,0,ABA,7330.37,1545,310,,DDA,40,FWT,7330.37,,,40,US,1
0,,0,158,,28754.56,99,,0,ABA,28754.56,,4075,6309,,70,FWT,28754.56,0,,70,US,1
1,,750,39,,14565,99,,0,SWT,14565,4392,2816,4392,FX,25,FWT,14565,0,,25,us,1
0,,65,215,,366.83,99,,0,SWT,366.83,1161,715,1161,DDA,5,SWF,468.67,40,,5,US,1
0,,1817,99,,82711.04,15,,0,BIC,82711.04,4395,3704,2122,,5,FWT,82711.04,96,,5,us,1
0,,0,,,5000,15,,0,ABA,5000,186,2542,107,FX,30,FWT,5000,,,30,,1
0,,0,313,,30000,3,,0,ABA,30000,,5709,868,DDA,55,FWT,30000,13,,55,ca,1
0,,0,172,,2550,1,,0,ABA,2550,3415,673,1631,DDA,55,FWT,2550,2,,55,VE,1
0,,41,33,,200000,4,,0,SWT,200000,1232,1151,1092,DDA,35,FWT,200000,48,,35,GR,1
0,,0,,,75500,1,,0,ABA,75500,28,18,28,DDA,70,FWT,75500,1,,70,US,1
0,,0,42,,380000,4,,0,ABA,72000,,3651,1,DDA,70,FWT,72000,51,,70,US,1
0,,3,321,,45000,4,,0,ABA,45000,2525,2244,2494,FX,50,FWT,45000,76,,50,US,1
0,,0,59,,5000,99,,0,SWT,5000,3950,3134,671,DDA,45,FWT,5000,14,,45,US,1
0,,0,,,227000,3,,0,ABA,227000,1198,1507,1169,FX,40,FWT,227000,,,40,US,1
0,,0,320,,120000,3,,0,BIC,120000,2264,2249,2248,FX,55,FWT,120000,7,,55,,1
0,,391,,,138842.59,1,,0,ABA,138842.59,,1725,2284,FX,10,FWT,138842.59,,,10,US,1
0,,1,129,,1000,4,,0,BIC,1000,1933,1448,1765,DDA,35,FWT,1000,1,,35,US,1
0,,0,250,,151791.58,15,,0,SWT,151791.58,3885,834,1585,DDA,25,FWT,151791.58,1,,25,US,1
0,,911,11,,11756.28,99,,0,SWT,11756.28,2498,19,1227,DDA,50,SWF,8774,281,,50,US,1
0,,352,,,8800,1,,0,SWT,8800,441,441,292,DDA,40,FWT,8800,,,40,US,1
0,,0,151,,14875,3,,0,SWT,14875,2482,2295,2481,DDA,55,FWT,14875,174,,55,ET,1
0,,0,19,,1226.68,1,,0,SWT,1226.68,,2136,449,DDA,65,SWF,9100,44,,65,us,1
0,,0,23,,13000,99,,0,ABA,13000,3949,3910,1183,FX,70,FWT,13000,807,,70,US,1
0,,0,19,,110000,4,,0,ABA,110000,,1331,1364,FX,70,FWT,110000,549,,70,ca,1
0,,127,1293,,1350.58,1,,0,SWT,1350.58,2476,1362,2381,DDA,10,SWF,5085,15,,10,US,1
0,,0,113,,99833.31,1,,0,ABA,99833.31,2508,2493,2478,DDA,25,FWT,99833.31,109,,25,US,1
1,,640,254,,47000,3,,0,ABA,47000,,1086,4716,DDA,25,FWT,47000,32,,25,US,1
0,,471,177,,96391.89,4,,0,ABA,96391.89,5632,183,1119,None,5,FWT,96391.89,20,,5,US,1
0,,839,153,,30303.61,4,,0,BIC,30303.61,,3207,3105,FX,0,FWT,30303.61,26,,0,US,1
0,,0,239,,80000,99,,0,ABA,80000,,4172,2407,DDA,25,FWT,80000,17,,25,ca,1
0,,0,528,,15684.25,99,,0,ABA,15684.25,4728,2489,4673,DDA,20,FWT,15684.25,13,,20,us,1
0,,0,13,,200000,1,,0,ABA,200000,361,305,224,None,80,FWT,200000,212,,70,US,1
0,,1051,207,514446.95,92344.38,4,92344.38,0,BIC,92344.38,3466,3447,2675,DDA,0,FWT,92344.38,9,,0,US,1
0,,609,165,,5000,15,,0,SWT,5000,3896,3895,2918,DDA,25,FWT,5000,49,,25,US,1
0,,0,395,,13700,1,,0,SWT,13700,2514,2499,1629,DDA,80,FWT,13700,1,,80,US,1
0,,0,259,,71588.1,4,,0,ABA,71588.1,2826,268,1237,DDA,25,FWT,71588.1,217,,25,US,1
0,,0,,,19500,99,,0,SWT,19500,1668,1571,7,DDA,70,FWT,19500,,,70,GR,1
1,,671,1804,,7037.5,4,,0,ABA,7037.5,4790,1569,419,FX,-35,FWT,7037.5,2,,-35,GR,1
0,,799,749,,5980.35,1,,0,SWT,5980.35,2878,205,2878,DDA,100,SWF,4607,67,,100,US,1
0,,0,277,,125000,4,,0,BIC,125000,2279,1809,2206,FX,25,FWT,125000,5,,25,US,1
0,,0,,,65000,99,,0,ABA,65000,463,383,462,FX,15,FWT,65000,416,,15,US,1
0,,0,167,,193702.53,99,,0,ABA,193702.53,2321,24,2304,DDA,25,FWT,193702.53,6,,25,US,1
0,,368,158,,65723.13,4,,0,ABA,65723.13,242,4468,242,DDA,20,FWT,65723.13,49,,20,US,1
0,,1046,491,56940,1500,3,1500,0,ABA,1500,4001,526,3894,FX,10,FWT,1500,0,,0,,1
0,,1091,345,,300000,4,,0,ABA,300000,,348,347,DDA,40,FWT,300000,8,,30,US,1
0,,1765,229,,500,99,,0,SWT,500,,527,2649,DDA,10,FWT,500,32,,10,US,1
0,,6,171,,14076.25,99,,0,ABA,14076.25,,155,1042,DDA,25,FWT,14076.25,3,,25,IL,1
1,,840,235,,94034.16,99,,0,ABA,94034.16,2390,2375,2389,DDA,-25,FWT,94034.16,0,,-25,US,1
0,,11,17,,8020,4,,0,BIC,8020,,5404,13,DDA,83,FWT,8020,,,83,US,1
0,,935,,,1800,99,,0,ABA,1800,1221,1221,1179,DDA,20,FWT,1800,87,,20,CA,1
0,,0,,,5100,1,,0,ABA,2000,557,513,8,,35,FWT,2000,0,,35,US,1
0,,0,,,10000,99,,0,ABA,10000,3983,3416,3649,DDA,60,FWT,10000,293,,60,US,1
0,,377,109,,20000,3,,0,SWT,20000,671,325,663,DDA,35,FWT,20000,264,,35,US,1
0,,0,27,,130687.96,99,,0,SWT,130687.96,4168,2882,2066,FX,95,FWT,130687.96,24,,85,us,1
1,,1017,101,,100000,4,,0,ABA,100000,2658,9756,2658,DDA,-25,FWT,100000,19,,-25,US,1
1,,765,131,,110000,4,,0,SWT,110000,81,711,80,FX,5,FWT,110000,24,,5,US,1
0,,0,54,,920,99,,0,ABA,920,,2218,3393,DDA,50,FWT,920,,,50,IL,1
0,,0,181,,25000,99,,0,ABA,25000,2376,816,829,DDA,55,FWT,25000,12,,55,US,1
0,,1918,614,,10650,99,,0,ABA,10650,,1759,924,FX,10,FWT,10650,27,,0,US,1
0,,2007,277,,3100,4,,0,SWT,3100,4092,5109,,FX,95,FWT,3100,10,,95,TW,1
0,,220,73,,338008.16,99,,0,ABA,338008.16,3859,3858,3857,FX,5,FWT,338008.16,,,5,US,1
0,,98,,,1000,99,,0,ABA,1000,5564,1051,,DDA,0,FWT,1000,7,,0,,1
1,,619,216,,20000,99,,0,SWT,20000,,1630,4005,DDA,-25,FWT,20000,27,,-25,us,1
0,,0,,,22500,1,,0,ABA,22500,182,92,182,None,40,FWT,22500,,,40,CA,1
0,,81,68,,2649.36,99,,0,SWT,2649.36,2351,1797,2340,FX,20,FWT,2649.36,9,,20,CA,1
0,94000,0,289,,96150,4,,0,ABA,94000,6526,2070,4656,None,12,FWT,94000,8,2150,12,US,1
0,,47,755,,20100,1,,0,SWT,3000,3178,3144,1425,DDA,35,FWT,3000,0,,35,CA,1
0,,0,280,,37000,1,,0,ABA,37000,2454,1529,1664,DDA,25,FWT,37000,97,,25,US,1
0,,1078,431,400000,1000,1,1000,0,BIC,1000,,1029,3056,DDA,5,FWT,1000,14,,5,US,1
0,,422,192,,90996.91,15,,0,SWT,90996.91,,2843,1710,DDA,50,SWF,79059,1,,50,US,1
0,,0,,,50000,15,,0,ABA,50000,,1095,7844,DDA,40,FWT,50000,,,40,,1
1,,175,377,,306673.45,15,,0,ABA,306673.45,6237,500,499,DDA,-25,FWT,306673.45,9,,-25,US,1
0,,1134,,,1056.89,3,,0,SWT,1056.89,,688,3052,DDA,80,SWF,850,219,,80,US,1
0,,11,,,15000,15,,0,SWT,15000,2519,5332,1238,FX,40,FWT,15000,536,,40,US,1
0,,0,26,,15000,3,,0,SWT,15000,1588,574,574,DDA,40,FWT,15000,32,,40,US,1
0,,656,322,,22136.25,4,,0,BIC,22136.25,832,809,831,DDA,0,FWT,22136.25,125,,0,US,1
0,,224,104,2050,1800,3,1800,0,SWT,1800,,6766,444,DDA,0,FWT,1800,224,,0,US,1
0,,15,455,,30199,15,,0,ABA,30199,2434,1963,,FX,0,FWT,30199,15,,0,US,1
1,,223,226,,17500,15,,0,ABA,17500,,9815,2332,DDA,-5,FWT,17500,14,,-5,US,1
0,,1233,300,,1500,1,,0,SWT,1500,6153,800,4664,FX,10,FWT,1500,26,,10,US,1
0,,60,106,,6000,3,,0,SWT,6000,696,618,694,DDA,25,FWT,6000,17,,25,IL,1
0,,0,400,,2200,99,,0,ABA,2200,4754,4715,2538,DDA,50,FWT,2200,7,,40,us,1
0,,226,104,,186392.09,15,,0,ABA,186392.09,6341,164,2813,DDA,5,FWT,186392.09,98,,5,US,1
0,,819,445,,1000,99,,0,SWT,1000,,2775,3380,DDA,10,FWT,1000,15,,10,IL,1
0,,424,1230,,20700,1,,0,SWT,20700,2072,680,753,FX,130,FWT,20700,0,,30,US,1
0,,0,478,,500000,4,,0,ABA,500000,5968,1761,5943,DDA,20,FWT,500000,5,,20,US,1
1,,147,515,,100000,99,,0,ABA,100000,3953,1853,3948,DDA,-25,FWT,100000,21,,-25,US,1
0,5000000,785,823,4.87E+07,7619580.83,99,7619580.83,0,SWT,989234,6142,5639,1198,DDA,-25,FWT,989234,0,989234,-25,VE,1
1,,489,33,99910,53000,4,53000,0,SWT,53000,498,423,371,FX,5,FWT,53000,47,,5,US,1
1,,730,321,,33.6,99,,0,SWT,33.6,,4123,1054,FX,-40,SWF,30,2,,-40,US,1
1,,587,338,,100000,3,,0,SWT,100000,3541,2685,1006,DDA,-25,SWF,100000,18,,-25,CA,1
0,,859,382,,58129.58,1,,0,SWT,58129.58,474,1760,474,,0,FWT,58129.58,98,,0,US,1
1,,1143,48,,83114.6,99,,0,ABA,83114.6,,1251,4197,DDA,-25,FWT,83114.6,66,,-25,US,1
1,,27,,,377295.77,1,,0,ABA,377295.77,1022,3685,1323,DDA,-35,FWT,377295.77,26,,-35,US,1
1,,59,10,,20000,3,,0,SWT,17500,442,408,441,DDA,-45,FWT,17500,25,,-45,VE,1
0,,0,359,,32757.77,3,,0,ABA,32757.77,,413,1424,FX,20,FWT,32757.77,52,,20,ca,1
0,,997,523,,7000,4,,0,ABA,7000,5376,3540,2117,DDA,30,FWT,7000,0,,20,us,1
0,,51,160,,13366.66,4,,0,SWT,13366.66,5974,3158,4080,FX,63,FWT,13366.66,14,,63,US,1
0,,0,,,36908,99,,0,ABA,36908,4023,1863,2031,FX,60,FWT,36908,,,60,US,1
1,,470,,,50000,99,,0,ABA,50000,,410,1191,DDA,-35,FWT,50000,,,-35,US,1
0,,1483,662,,3601.6,15,,0,ABA,3601.6,2114,2038,2113,FX,15,FWT,3601.6,6,,15,US,1
0,,396,248,,4546.41,99,,0,ABA,4546.41,831,338,516,FX,-10,FWT,4546.41,22,,-10,ca,1
0,,993,327,,4100,99,,0,ABA,4100,5848,5846,,DDA,15,FWT,4100,24,,15,US,1
1,,90,,,7500,4,,0,SWT,7500,1461,1417,,DDA,-35,FWT,7500,,,-35,CA,1
0,,0,21,,10000,4,,0,ABA,10000,,6590,3200,FX,70,FWT,10000,161,,70,US,1
0,,0,212,,5000,15,,0,SWT,5000,,7508,,DDA,45,FWT,5000,0,,45,US,1
0,,771,237,,4000,99,,0,SWT,4000,3243,1317,2564,DDA,20,FWT,4000,0,,20,US,1
0,,0,,,11255.92,99,,0,ABA,11255.92,791,103,692,DDA,55,FWT,11255.92,20,,45,US,1
0,,0,,,2500,99,,0,ABA,2500,2946,1722,,FX,25,FWT,2500,392,,25,US,1
0,,0,11,,9500,4,,0,SWT,9500,661,172,37,FX,65,FWT,9500,24,,55,us,1
0,,0,,,23020,99,,0,SWT,23020,673,670,653,FX,88,FWT,23020,0,,88,US,1
0,,0,67,,460,3,,0,ABA,460,2490,9,2473,DDA,35,FWT,460,0,,35,US,1
0,,670,492,,104275.9,3,,0,BIC,104275.9,,1699,3007,FX,0,FWT,104275.9,0,,0,us,1
0,,0,277,,131237.42,99,,0,ABA,131237.42,2295,2280,2294,FX,70,FWT,131237.42,0,,70,US,1
0,,0,323,,40000,3,,0,ABA,40000,,2706,8156,DDA,50,FWT,40000,0,,50,US,1
0,,77,15,,200000,1,,0,ABA,200000,2312,2312,,FX,50,FWT,200000,,,50,US,1
1,,959,11,15000,15000,1,15000,0,SWT,15000,566,2137,,FX,10,FWT,15000,,,10,DE,1
0,,0,480,,3000,99,,0,BIC,3000,5288,5262,2240,FX,60,FWT,3000,146,,60,,1
0,,0,228,,388.43,4,,0,SWT,388.43,2568,2553,2558,FX,50,SWF,350,126,,50,TW,1
0,,183,,,6000,15,,0,SWT,6000,325,250,192,DDA,30,FWT,6000,23,,30,US,1
0,,1240,266,,22132.1,4,,0,ABA,22132.1,5345,1808,4436,DDA,5,FWT,22132.1,19,,5,CA,1
0,,2191,259,,2700,15,,0,ABA,2700,5934,2194,776,DDA,20,FWT,2700,2,,20,US,1
0,899.76,0,410,,1740.14,15,,0,SWT,840.38,,907,,DDA,50,SWF,750,34,840.38,50,US,1
0,,0,,,10500,3,,0,SWT,10500,715,776,137,FX,43,FWT,10500,,,43,CA,1
0,,0,435,,10000,99,,0,ABA,10000,6652,5104,991,DDA,50,FWT,10000,65,,50,CA,1
0,,1805,488,,15600,3,,0,ABA,15600,,8719,674,DDA,30,FWT,15600,57,,30,US,1
0,,523,205,,5000,4,,0,ABA,5000,5270,3740,295,FX,0,FWT,5000,0,,-10,US,1
0,,0,262,,15918.79,99,,0,ABA,15918.79,,247,2024,DDA,35,FWT,15918.79,18,,25,ca,1
0,,11,115,,470,4,,0,ABA,470,6398,6204,1183,DDA,0,FWT,470,6,,0,US,1
0,,681,111,,5000,4,,0,SWT,5000,2403,470,1339,FX,25,FWT,5000,,,25,US,1
0,,0,50,,4000,15,,0,SWT,4000,,3288,,,53,FWT,4000,6,,53,us,1
0,7613.45,705,32,,15226.9,99,,0,ABA,7613.45,2535,2516,2246,FX,5,FWT,7613.45,0,7613.45,5,PH,1
0,,0,552,,53886,99,,0,ABA,53886,1401,1354,1399,DDA,55,FWT,53886,34,,55,US,1
0,,0,186,,2833.34,4,,0,ABA,2833.34,4686,263,3103,DDA,40,FWT,2833.34,3,,40,GR,1
0,,0,67,,250000,3,,0,ABA,250000,1526,1461,16,DDA,55,FWT,250000,5,,55,US,1
0,,482,456,,25000,4,,0,ABA,25000,1694,1068,156,FX,30,FWT,25000,6,,30,ET,1
0,,839,,,5020,3,,0,SWT,5020,3477,3403,,DDA,10,FWT,5020,327,,10,US,1
0,,2103,,,100000,3,,0,SWT,100000,2453,1361,1210,DDA,20,FWT,100000,,,20,US,1
0,,352,32,,2000,99,,0,ABA,2000,3889,3888,,DDA,35,FWT,2000,21,,35,US,1
0,,5,,,77400,1,,0,ABA,77400,2600,2585,973,DDA,40,FWT,77400,50,,40,US,1
1,,841,391,1300000,2953.24,99,2953.24,0,ABA,2953.24,5313,1700,2016,FX,-5,FWT,2953.24,1,,-5,,1
0,,0,,,480,99,,0,SWT,480,53,53,52,DDA,155,FWT,480,37,,145,US,1
1,,63,79,,24020,15,,0,SWT,24020,,851,2992,DDA,25,FWT,24020,,,25,US,1
0,,0,539,,2500,1,,0,ABA,2500,,355,932,DDA,5,FWT,2500,22,,5,US,1
0,,482,175,,1000,99,,0,SWT,1000,,6417,,FX,25,FWT,1000,8,,15,US,1
0,,0,214,,134125,3,,0,ABA,134125,,936,6918,DDA,20,FWT,134125,9,,20,US,1
0,,0,102,,1225,99,,0,SWT,1225,5621,224,2301,DDA,50,FWT,1225,218,,50,us,1
1,24098.39,924,452,1300000,31755.89,99,31755.89,0,ABA,191.25,5396,83,2098,None,-75,FWT,191.25,2,191.25,-75,US,1
0,,1512,195,,50000,4,,0,ABA,50000,,5783,3380,DDA,35,FWT,50000,3,,35,US,1
0,,451,64,,50000,15,,0,ABA,50000,,8398,1355,FX,0,FWT,50000,205,,0,DE,1
0,,0,,,6300,1,,0,ABA,6300,1679,1647,1644,DDA,50,FWT,6300,,,50,US,1
0,,195,263,,500,4,,0,SWT,500,3360,1678,3359,None,15,FWT,500,17,,15,CA,1
0,,0,,,177477,15,,0,ABA,177477,281,207,280,DDA,40,FWT,177477,,,40,US,1
0,,0,,,9200,99,,0,SWT,9200,6190,5540,824,DDA,40,FWT,9200,,,40,US,1
0,,1132,124,,7851.5,99,,0,ABA,7851.5,2636,1739,2093,FX,35,FWT,7851.5,48,,35,CA,1
0,,798,137,,1000,4,,0,SWT,1000,,5153,2907,DDA,10,FWT,1000,136,,10,US,1
1,,161,346,,2590,4,,0,SWT,2590,,80,3188,,10,FWT,2590,127,,10,US,1
0,,367,879,,19000,99,,0,ABA,19000,,5840,1935,DDA,30,FWT,19000,5,,30,US,1
1,,942,71,296245,16212.5,3,16212.5,0,SWT,16212.5,2057,2010,1717,DDA,-35,FWT,16212.5,0,,-35,GR,1
0,,161,71,,2500,3,,0,ABA,2500,247,208,115,DDA,20,FWT,2500,24,,20,ca,1
0,,0,415,,65043.74,3,,0,ABA,65043.74,853,7470,852,DDA,150,FWT,65043.74,3,,50,us,1
0,,783,919,250000,52500,99,52500,0,ABA,52500,2071,5835,2070,FX,15,FWT,52500,8,,5,us,1
0,,0,31,,21137,4,,0,SWT,21137,2112,320,726,DDA,40,FWT,21137,63,,40,,1
1,,154,85,,13000,99,,0,ABA,13000,4402,676,2383,DDA,-25,FWT,13000,23,,-25,US,1
0,,0,117,,4520,99,,0,BIC,4520,,4308,,DDA,65,FWT,4520,27,,65,US,1
0,,0,,,297385.25,99,,0,SWT,297385.25,3438,562,3183,DDA,10,FWT,297385.25,,,10,US,1
0,,511,100,,49750,99,,0,SWT,49750,5605,220,2429,DDA,35,FWT,49750,123,,35,US,1
0,,76,14,,1020,99,,0,BIC,1020,300,170,288,FX,95,FWT,1020,8,,95,IL,1
0,,1140,12,,250000,4,,0,ABA,250000,5758,1113,3688,DDA,5,FWT,250000,195,,5,US,1
